ID,Label,Timestamp,Bias,Region,emotionLabel,neutral,surprise,joy,fear,sadness,disgust,anger
929053197343383555,0,2017-11-10 11:28:37,EXTREME RIGHT,America,anger,0.026701389,0.003888943,0.001778055,0.094663896,0.068859741,0.132076085,0.672031879
929053737238360064,1,2017-11-10 11:30:46,EXTREME RIGHT,Others,fear,0.027861929,0.002421865,0.002165236,0.896286786,0.028932793,0.004421462,0.037909925
929057339256254464,0,2017-11-10 11:45:05,LEFT-CENTER,America,fear,0.014167789,0.008160584,0.041217905,0.906405628,0.019663852,0.000829205,0.009554994
929062011882762240,1,2017-11-10 12:03:39,EXTREME RIGHT,Europe,anger,0.002870033,0.001242975,0.0009808,0.018120652,0.002152476,0.006254311,0.968378723
929070431482519552,1,2017-11-10 12:37:06,EXTREME RIGHT,Europe,neutral,0.339729518,0.008442541,0.004296402,0.14859803,0.039603766,0.231462777,0.227866933
929088329118830592,1,2017-11-10 13:48:13,EXTREME RIGHT,Others,disgust,0.021469222,0.002909092,0.002619835,0.149804533,0.064993463,0.450651139,0.307552636
929089804557529089,1,2017-11-10 13:54:05,UNK,Others,fear,0.002367005,0.001542173,0.00342756,0.925959647,0.028940253,0.000967635,0.036795665
929109680848343040,1,2017-11-10 15:13:04,EXTREME RIGHT,Others,surprise,0.008331092,0.88737613,0.002884253,0.086762235,0.001769402,0.002211132,0.010665789
929110170969440258,0,2017-11-10 15:15:01,LEFT-CENTER,America,anger,0.049511883,0.002383708,0.001989819,0.079820551,0.068340026,0.226259068,0.571694911
929113698475692033,0,2017-11-10 15:29:02,LEFT-CENTER,America,fear,0.003669327,0.002866377,0.001505268,0.50607276,0.021380588,0.009380998,0.455124706
929115664643653634,1,2017-11-10 15:36:51,EXTREME RIGHT,Others,surprise,0.01128619,0.861370742,0.004193764,0.10282167,0.003789079,0.004280346,0.012258188
929121501160361984,0,2017-11-10 16:00:02,LEFT-CENTER,America,fear,0.034770105,0.008306603,0.002797165,0.854198992,0.009802053,0.01037534,0.079749852
929177063583600642,0,2017-11-10 19:40:49,LEFT-CENTER,America,anger,0.017499572,0.00215179,0.002744433,0.203850582,0.01856187,0.009621955,0.745569885
929190489659551745,1,2017-11-10 20:34:10,RIGHT,America,fear,0.150476977,0.011684809,0.008368717,0.498623997,0.042575024,0.051160853,0.237109527
929272571815743494,1,2017-11-11 02:00:20,EXTREME RIGHT,America,neutral,0.37876153,0.007061463,0.018176241,0.351902664,0.07958024,0.035425149,0.129092649
929316621650456576,1,2017-11-11 04:55:23,EXTREME RIGHT,America,neutral,0.693033338,0.039698277,0.009522086,0.123773761,0.008955842,0.032943152,0.092073515
929361867444752384,1,2017-11-11 07:55:10,RIGHT-CENTER,Others,fear,0.002670427,0.000838086,0.001326839,0.934544325,0.002772981,0.001289029,0.056558326
929403075965702147,1,2017-11-11 10:38:55,EXTREME RIGHT,Others,disgust,0.002042527,0.000530061,0.000409114,0.004134019,0.001258184,0.984922409,0.00670367
929411060372733952,1,2017-11-11 11:10:39,EXTREME RIGHT,Others,neutral,0.476857066,0.093421429,0.006735217,0.273980707,0.034391373,0.007885377,0.106728911
929415262939549697,1,2017-11-11 11:27:21,EXTREME RIGHT,Others,fear,0.218098029,0.203919306,0.005892959,0.447904587,0.006954464,0.019017011,0.098213576
929454491199508480,1,2017-11-11 14:03:13,EXTREME RIGHT,Others,fear,0.011989022,0.007480494,0.004288253,0.648428917,0.011184662,0.012157084,0.304471612
929462929866547200,1,2017-11-11 14:36:45,EXTREME RIGHT,Others,anger,0.234712049,0.169674426,0.004803925,0.157982603,0.049735043,0.030859184,0.352232784
929505567910924295,1,2017-11-11 17:26:11,UNK,Others,surprise,0.014331651,0.947947979,0.005231567,0.002410643,0.021916337,0.003264792,0.00489706
929506448878592000,1,2017-11-11 17:29:41,EXTREME RIGHT,Europe,surprise,0.361193448,0.439658791,0.137242004,0.021181915,0.021072654,0.001622121,0.018029077
929510236699820032,1,2017-11-11 17:44:44,UNK,Others,anger,0.027701911,0.001382511,0.001133824,0.009911247,0.016235944,0.043002974,0.900631487
929511310194196481,1,2017-11-11 17:49:00,UNK,Others,disgust,0.052413583,0.124330558,0.013999321,0.073335536,0.158829793,0.302543253,0.274547935
929511411067240449,1,2017-11-11 17:49:24,UNK,Others,neutral,0.735369861,0.097979508,0.004423593,0.006438824,0.126579165,0.018657725,0.010551317
929517830927765504,1,2017-11-11 18:14:55,EXTREME RIGHT,Europe,neutral,0.666947424,0.163383931,0.146194905,0.004654547,0.012699625,0.000740352,0.005379191
929522156857212928,1,2017-11-11 18:32:06,EXTREME RIGHT,Europe,fear,0.080319121,0.057934906,0.100785568,0.609119713,0.022288285,0.010157379,0.119394988
929602960505606144,1,2017-11-11 23:53:11,LEFT,Middle East,fear,0.000554947,0.001492495,0.002131797,0.977395356,0.001661219,0.000335227,0.016428938
929632616004968448,1,2017-11-12 01:51:02,EXTREME RIGHT,America,anger,0.039128006,0.004564617,0.005030958,0.246842235,0.016499363,0.124764681,0.563170075
929691075463217152,1,2017-11-12 05:43:19,EXTREME RIGHT,Others,fear,0.153179899,0.019067122,0.003477642,0.558091462,0.073685385,0.01781904,0.174679413
929706963054878720,1,2017-11-12 06:46:27,EXTREME RIGHT,Others,surprise,0.094154052,0.573577821,0.012782008,0.071381353,0.009512785,0.045051809,0.193540141
929715693238484992,1,2017-11-12 07:21:09,EXTREME RIGHT,Others,anger,0.003238106,0.00131178,0.00094936,0.086424999,0.0053534,0.010212325,0.892509997
929718473013547008,1,2017-11-12 07:32:11,EXTREME RIGHT,Others,anger,0.002649423,0.001376656,0.002244541,0.420117646,0.003700173,0.002173779,0.567737699
929722928777891840,1,2017-11-12 07:49:54,EXTREME RIGHT,Others,anger,0.018873274,0.01017841,0.001807108,0.141072646,0.00453229,0.010975771,0.812560439
929751509843156992,1,2017-11-12 09:43:28,EXTREME RIGHT,America,fear,0.130912334,0.146046877,0.004249844,0.555121362,0.01368909,0.006988563,0.142991915
929763320302919685,1,2017-11-12 10:30:24,EXTREME RIGHT,America,surprise,0.256985426,0.37511003,0.259785324,0.027139217,0.018129623,0.000852203,0.061998144
929785710273617920,1,2017-11-12 11:59:22,EXTREME RIGHT,Others,fear,0.002097813,0.004568767,0.001329769,0.987344503,0.001405267,0.000759672,0.002494297
929812888923131905,1,2017-11-12 13:47:22,EXTREME RIGHT,America,fear,0.010338748,0.002319866,0.002159681,0.726771712,0.007874939,0.011274601,0.239260301
929813227881615360,1,2017-11-12 13:48:43,EXTREME RIGHT,America,fear,0.010338748,0.002319866,0.002159681,0.726771712,0.007874939,0.011274601,0.239260301
929853458269827072,0,2017-11-12 16:28:34,EXTREME RIGHT,America,anger,0.204620779,0.004467679,0.090520263,0.01599595,0.014396005,0.132343233,0.537656069
929873380303552513,1,2017-11-12 17:47:44,RIGHT-CENTER,Others,fear,0.021111982,0.124666855,0.003476939,0.47793439,0.026533911,0.01240511,0.333870798
929885192105234432,1,2017-11-12 18:34:40,EXTREME RIGHT,America,fear,0.010338748,0.002319866,0.002159681,0.726771712,0.007874939,0.011274601,0.239260301
929998915285512192,1,2017-11-13 02:06:34,RIGHT-CENTER,Others,anger,0.015280618,0.011557817,0.0018651,0.090253122,0.025064472,0.235512704,0.620466173
930006616535166976,1,2017-11-13 02:37:10,RIGHT-CENTER,Others,anger,0.255765289,0.006448651,0.011650275,0.149398625,0.142756313,0.160384521,0.273596257
930008175285342208,1,2017-11-13 02:43:22,RIGHT-CENTER,Others,fear,0.031996205,0.00416146,0.003644206,0.732265949,0.013317975,0.013818259,0.200795978
930026754491801605,1,2017-11-13 03:57:11,RIGHT-CENTER,Others,fear,0.050484281,0.00819949,0.001960672,0.707150102,0.029986728,0.008159508,0.194059163
930030366164885504,1,2017-11-13 04:11:33,EXTREME RIGHT,America,fear,0.136762351,0.0051746,0.002690743,0.83437115,0.006627487,0.005250778,0.009123025
930081661643034624,1,2017-11-13 07:35:22,EXTREME RIGHT,Others,fear,0.207120016,0.077179953,0.04397938,0.346095562,0.034914173,0.020960899,0.269749999
930090959886483457,0,2017-11-13 08:12:19,EXTREME RIGHT,America,neutral,0.6842435,0.024317523,0.027112778,0.195622653,0.012618531,0.008345699,0.047739338
930095442272051200,0,2017-11-13 08:30:08,LEFT-CENTER,America,joy,0.246980399,0.05583271,0.324785739,0.218498111,0.023691993,0.008267795,0.121943198
930102981839806465,0,2017-11-13 09:00:06,LEFT-CENTER,America,sadness,0.027410761,0.002811222,0.001798822,0.069689728,0.50944531,0.08445999,0.304384172
930113701021184000,0,2017-11-13 09:42:41,LEFT,America,fear,0.097906962,0.027126824,0.041148994,0.670817494,0.023432264,0.01046964,0.12909779
930115755655553024,1,2017-11-13 09:50:51,RIGHT,America,anger,0.002305205,0.002618998,0.002982512,0.187010944,0.002239888,0.0027621,0.800080359
930116321500717056,1,2017-11-13 09:53:06,EXTREME RIGHT,Others,anger,0.161071375,0.015114709,0.002727007,0.160618097,0.036648925,0.118815407,0.505004466
930117243521978368,0,2017-11-13 09:56:46,EXTREME RIGHT,America,anger,0.066787578,0.001888704,0.002940896,0.110532358,0.063579075,0.019257337,0.735013962
930118076745551872,1,2017-11-13 10:00:04,EXTREME LEFT,America,fear,0.006894258,0.000877382,0.003263496,0.569311261,0.016880011,0.005811373,0.396962196
930120136291504128,0,2017-11-13 10:08:15,LEFT-CENTER,America,fear,0.14824757,0.003278186,0.014862644,0.286404312,0.246731728,0.043812942,0.256662518
930141482799063041,1,2017-11-13 11:33:05,EXTREME RIGHT,Others,anger,0.005901917,0.001409145,0.000480834,0.009289597,0.001774266,0.003772413,0.977371871
930143363772362753,1,2017-11-13 11:40:33,EXTREME RIGHT,America,surprise,0.164640442,0.364690751,0.246796474,0.051559161,0.031685811,0.006158847,0.134468541
930145514003353600,1,2017-11-13 11:49:06,EXTREME RIGHT,America,neutral,0.451260954,0.004788275,0.387182623,0.027413873,0.014832217,0.031893972,0.082628138
930161037680300032,1,2017-11-13 12:50:47,RIGHT-CENTER,Others,fear,0.003172397,0.001430366,0.003192915,0.750259161,0.009949617,0.004060071,0.227935508
930167214577274882,0,2017-11-13 13:15:20,LEFT-CENTER,America,fear,0.196462825,0.038858078,0.006164956,0.535081863,0.120284878,0.021635287,0.081512034
930174708103942144,0,2017-11-13 13:45:06,LEFT-CENTER,America,anger,0.025327884,0.002337883,0.00178349,0.207422763,0.02532606,0.044321906,0.693480074
930175816809504769,1,2017-11-13 13:49:31,EXTREME RIGHT,America,fear,0.281728238,0.044070862,0.087222017,0.423361301,0.008372485,0.012851245,0.142393917
930176318976790530,1,2017-11-13 13:51:30,EXTREME RIGHT,America,fear,0.04463914,0.001660272,0.005116767,0.854936242,0.005542087,0.006650317,0.081455052
930178647780200451,1,2017-11-13 14:00:46,EXTREME RIGHT,America,anger,0.003129703,0.001628448,0.002813125,0.122024797,0.002464398,0.002978724,0.864960909
930182244114817025,0,2017-11-13 14:15:03,LEFT-CENTER,America,neutral,0.61057812,0.039446771,0.02379073,0.213107154,0.019310011,0.015342702,0.078424521
930197087987347462,1,2017-11-13 15:14:02,EXTREME RIGHT,Others,fear,0.221171632,0.021787535,0.007524298,0.648053229,0.01773876,0.004338574,0.079385966
930199780726312961,1,2017-11-13 15:24:44,UNK,Others,neutral,0.463154972,0.34496972,0.048842542,0.08822865,0.037905332,0.001370691,0.015528106
930220191568580608,0,2017-11-13 16:45:50,EXTREME RIGHT,America,fear,0.00295687,0.003439604,0.00970388,0.898767591,0.069527447,0.009157476,0.006447183
930221020966825986,1,2017-11-13 16:49:08,UNK,Others,anger,0.017232126,0.002356234,0.005919047,0.022770125,0.044106618,0.364029914,0.543585896
930233257995550721,1,2017-11-13 17:37:46,UNK,Others,fear,0.062205855,0.023629693,0.004352389,0.811368406,0.006953383,0.077139869,0.014350398
930252184675143681,1,2017-11-13 18:52:58,RIGHT-CENTER,Others,fear,0.017681792,0.002067449,0.004111156,0.890843391,0.009618786,0.002251911,0.073425539
930253300225765376,1,2017-11-13 18:57:24,EXTREME RIGHT,America,fear,0.011831222,0.00310214,0.003129173,0.56404084,0.005061369,0.011582946,0.401252419
930296238775373825,1,2017-11-13 21:48:02,LEFT,Middle East,anger,0.014573956,0.008730556,0.013102322,0.392602444,0.029220261,0.001284846,0.54048562
930381524494635009,1,2017-11-14 03:26:55,EXTREME RIGHT,America,fear,0.003294759,0.002174695,0.007618552,0.717541039,0.006014965,0.001669613,0.261686355
930405179622612994,1,2017-11-14 05:00:55,EXTREME RIGHT,America,fear,0.007006492,0.004124454,0.002216597,0.859451115,0.022246653,0.004500158,0.100454554
930420431252807684,1,2017-11-14 06:01:31,EXTREME RIGHT,America,neutral,0.523704529,0.004432533,0.013276083,0.258849889,0.021609144,0.033969428,0.144158408
930435357732110336,1,2017-11-14 07:00:50,EXTREME RIGHT,America,fear,0.023931772,0.006183323,0.032675844,0.753337324,0.01649517,0.003917696,0.163458794
930438793781547009,1,2017-11-14 07:14:29,RIGHT-CENTER,Others,fear,0.025777871,0.005847618,0.002783026,0.882924378,0.004019835,0.007729928,0.07091736
930443386473107462,1,2017-11-14 07:32:44,RIGHT-CENTER,Others,anger,0.005193315,0.001044146,0.002979581,0.466263592,0.016811853,0.004867928,0.502839565
930443681227829248,1,2017-11-14 07:33:55,EXTREME RIGHT,Others,fear,0.025109807,0.038480494,0.005753555,0.87210083,0.003958366,0.005176891,0.049420062
930446871407087616,1,2017-11-14 07:46:35,EXTREME RIGHT,Others,fear,0.177401558,0.004020335,0.004931769,0.606014788,0.043325283,0.047472898,0.116833352
930447172549664768,1,2017-11-14 07:47:47,EXTREME RIGHT,Others,neutral,0.620260715,0.150922537,0.037055898,0.129993662,0.017613657,0.003500214,0.040653277
930448994572087296,1,2017-11-14 07:55:01,RIGHT-CENTER,Others,anger,0.018396728,0.005804089,0.004429639,0.422244608,0.005156414,0.012453353,0.531515121
930450522611609600,1,2017-11-14 08:01:06,EXTREME RIGHT,America,fear,0.06014077,0.005577779,0.006934096,0.664928973,0.024077961,0.007693765,0.23064661
930452315689160704,0,2017-11-14 08:08:13,LEFT-CENTER,America,anger,0.096249916,0.002880158,0.006575331,0.128593281,0.112284698,0.02239552,0.631021082
930452677544304640,0,2017-11-14 08:09:39,EXTREME RIGHT,America,anger,0.002496152,0.002102146,0.002416342,0.200417489,0.018470706,0.015564615,0.758532584
930453508708593664,0,2017-11-14 08:12:58,LEFT-CENTER,America,anger,0.004021097,0.001522546,0.002646855,0.19358404,0.003725042,0.004669121,0.789831161
930454374870024192,0,2017-11-14 08:16:24,LEFT-CENTER,America,anger,0.002540444,0.001429543,0.002791363,0.360389382,0.015426146,0.062125977,0.555297196
930456578666483712,0,2017-11-14 08:25:10,LEFT,America,fear,0.00759126,0.00110397,0.005543798,0.505637765,0.008448359,0.003256692,0.468418121
930457813138202625,0,2017-11-14 08:30:04,LEFT-CENTER,America,anger,0.235327184,0.010079606,0.028621674,0.343222052,0.017889978,0.016645422,0.34821412
930465365720752128,1,2017-11-14 09:00:05,EXTREME RIGHT,America,fear,0.006843364,0.001543523,0.001817073,0.976277411,0.003151231,0.001765215,0.008602115
930465375871004672,0,2017-11-14 09:00:07,LEFT-CENTER,America,neutral,0.550623298,0.053603739,0.017625319,0.257941693,0.029874079,0.014439846,0.075892039
930470648693919744,1,2017-11-14 09:21:04,EXTREME RIGHT,Europe,anger,0.011515894,0.002474525,0.002029231,0.08678709,0.04134234,0.069992602,0.785858274
930479809922289664,0,2017-11-14 09:57:28,EXTREME RIGHT,America,anger,0.018549111,0.00329678,0.012997313,0.323178023,0.024598518,0.024714774,0.592665434
930480773865631749,1,2017-11-14 10:01:18,EXTREME RIGHT,America,fear,0.280829102,0.005847085,0.005174682,0.564817548,0.021357113,0.01970404,0.102270402
930482024753876992,1,2017-11-14 10:06:16,EXTREME RIGHT,Others,fear,0.08454977,0.040182482,0.001706362,0.483106166,0.226311848,0.092858151,0.071285233
930483480169009158,1,2017-11-14 10:12:03,EXTREME RIGHT,America,surprise,0.023789588,0.673931897,0.017143667,0.25237444,0.008059357,0.001193659,0.023507418
930484057678499840,1,2017-11-14 10:14:21,EXTREME RIGHT,America,anger,0.136570066,0.014632595,0.001886533,0.165573761,0.045892175,0.164601326,0.470843554
930487813790937089,0,2017-11-14 10:29:17,LEFT,America,anger,0.189206377,0.009143906,0.212608993,0.069241241,0.011991965,0.064075142,0.443732381
930495648708857857,1,2017-11-14 11:00:25,EXTREME RIGHT,America,sadness,0.003801419,0.002947402,0.00299641,0.027070137,0.721598327,0.010833248,0.23075296
930497986186051584,1,2017-11-14 11:09:42,EXTREME RIGHT,Others,anger,0.014051489,0.00257726,0.001158468,0.406483173,0.009794923,0.011287698,0.554646969
930500598407016448,1,2017-11-14 11:20:05,EXTREME RIGHT,Others,neutral,0.334915489,0.019500546,0.007351267,0.265711427,0.008116821,0.045282371,0.319121987
930503355062996992,1,2017-11-14 11:31:02,LEFT,Middle East,fear,0.001940034,0.002138095,0.00337235,0.981485903,0.00124827,0.000271967,0.009543377
930513883504181248,1,2017-11-14 12:12:52,EXTREME RIGHT,Europe,fear,0.061015099,0.005398929,0.007704443,0.828476667,0.061050296,0.006049014,0.030305529
930517657006366721,1,2017-11-14 12:27:52,EXTREME RIGHT,Others,anger,0.109307073,0.032274783,0.043937981,0.365631402,0.008168806,0.004333681,0.436346233
930519979505590272,1,2017-11-14 12:37:05,EXTREME RIGHT,Europe,fear,0.004198405,0.000670967,0.001500195,0.957210839,0.008541141,0.004590538,0.023287946
930526183309168640,0,2017-11-14 13:01:45,LEFT-CENTER,America,anger,0.028543463,0.002216678,0.003225758,0.129831612,0.03359798,0.019417491,0.783167005
930533309150580736,0,2017-11-14 13:30:04,LEFT-CENTER,America,neutral,0.4810673,0.02634394,0.042295702,0.29774943,0.015544084,0.056171894,0.080827743
930541464261660672,0,2017-11-14 14:02:28,LEFT-CENTER,America,anger,0.020421542,0.00169187,0.002579341,0.10934671,0.051667482,0.291518837,0.522774279
930550037180043264,1,2017-11-14 14:36:32,EXTREME RIGHT,America,fear,0.009105782,0.005220629,0.003744077,0.884064257,0.006362197,0.001813009,0.089690119
930551060137234433,1,2017-11-14 14:40:36,EXTREME RIGHT,America,anger,0.001159348,0.00119019,0.001489439,0.064510033,0.002040338,0.000928246,0.928682327
930551691530964992,1,2017-11-14 14:43:06,EXTREME RIGHT,America,fear,0.069460362,0.004683889,0.003247972,0.676060677,0.043230746,0.009201125,0.194115222
930553075546361856,1,2017-11-14 14:48:36,EXTREME RIGHT,America,joy,0.148034126,0.037981581,0.392362922,0.219263718,0.014468894,0.007568927,0.180319831
930555755438190593,0,2017-11-14 14:59:15,LEFT-CENTER,America,fear,0.013062132,0.006024282,0.03328684,0.857184768,0.020018738,0.002125766,0.068297498
930566636020600832,1,2017-11-14 15:42:29,EXTREME RIGHT,Others,joy,0.009592372,0.0030844,0.3801682,0.343077093,0.035058111,0.005917486,0.22310245
930571351982772229,1,2017-11-14 16:01:14,UNK,Others,fear,0.012576709,0.001669447,0.00122223,0.974517763,0.004136127,0.001251029,0.0046265
930572750065987584,1,2017-11-14 16:06:47,EXTREME RIGHT,America,fear,0.005135196,0.002231713,0.004233276,0.90385747,0.006446464,0.002801439,0.075294413
930579836879347713,1,2017-11-14 16:34:57,RIGHT,America,anger,0.020275934,0.003125907,0.001916968,0.151811153,0.051832352,0.071686678,0.699350893
930582366208385024,1,2017-11-14 16:45:00,EXTREME RIGHT,Others,fear,0.00081803,0.000910136,0.002329499,0.95377779,0.017945657,0.007891238,0.016327588
930598008454033410,1,2017-11-14 17:47:09,RIGHT-CENTER,Others,anger,0.002954097,0.002143432,0.001882751,0.34845984,0.02057592,0.003474342,0.620509565
930617394283851776,0,2017-11-14 19:04:11,EXTREME RIGHT,America,anger,0.039529443,0.008941377,0.003104381,0.437039018,0.011815421,0.029458314,0.470112115
930618247908491264,1,2017-11-14 19:07:35,EXTREME RIGHT,Europe,fear,0.060474541,0.005482859,0.003451678,0.797251999,0.027175,0.007391748,0.098772205
930655634231402496,1,2017-11-14 21:36:08,UNK,Others,fear,0.088750839,0.266748279,0.006545379,0.36264208,0.172090828,0.005260428,0.097962193
930662940650426368,1,2017-11-14 22:05:10,RIGHT,America,neutral,0.711437464,0.170934141,0.050999552,0.023897152,0.017735772,0.002514935,0.022481024
930672550669058049,1,2017-11-14 22:43:21,RIGHT-CENTER,Others,anger,0.001606353,0.001331753,0.001107872,0.059384473,0.007129386,0.001130647,0.92830956
930700640233447425,1,2017-11-15 00:34:58,RIGHT,America,anger,0.020275934,0.003125907,0.001916968,0.151811153,0.051832352,0.071686678,0.699350893
930717215988568064,1,2017-11-15 01:40:50,EXTREME RIGHT,Others,sadness,0.144596219,0.005826615,0.005946257,0.293696284,0.378965795,0.026772808,0.144195944
930718670342512641,1,2017-11-15 01:46:37,EXTREME RIGHT,Others,neutral,0.344500095,0.019878469,0.106412329,0.314661533,0.016383991,0.007307217,0.190856397
930720926563471360,1,2017-11-15 01:55:35,EXTREME RIGHT,Others,neutral,0.358641744,0.032477431,0.002386235,0.196721405,0.065111667,0.050704256,0.293957204
930742489035702274,1,2017-11-15 03:21:16,EXTREME RIGHT,Others,neutral,0.421498269,0.221377686,0.006127475,0.228787407,0.035136349,0.00755401,0.079518899
930744176098017280,1,2017-11-15 03:27:58,EXTREME RIGHT,America,fear,0.005108874,0.003066702,0.016731789,0.74462992,0.007928565,0.001812058,0.220722094
930767344091254784,1,2017-11-15 05:00:02,EXTREME RIGHT,America,anger,0.135558516,0.003288311,0.0024721,0.342921942,0.014775834,0.049286135,0.451697171
930776353305169920,1,2017-11-15 05:35:50,EXTREME RIGHT,Others,anger,0.021335816,0.003247471,0.00140792,0.37387979,0.008658065,0.018337708,0.57313323
930782765443878913,1,2017-11-15 06:01:19,EXTREME RIGHT,America,anger,0.05836615,0.004653029,0.00558199,0.22094883,0.023143137,0.073451325,0.6138556
930784719079342082,1,2017-11-15 06:09:04,RIGHT-CENTER,Others,fear,0.001976334,0.001432087,0.001994937,0.553688288,0.005192701,0.002891071,0.432824582
930797754930139137,1,2017-11-15 07:00:52,EXTREME RIGHT,America,anger,0.096726499,0.003465668,0.001687753,0.418253303,0.01787666,0.010811479,0.45117861
930808967055466496,0,2017-11-15 07:45:25,EXTREME RIGHT,America,fear,0.01529974,0.005861589,0.001964116,0.617391407,0.092692569,0.017733598,0.249056995
930812619577012224,0,2017-11-15 07:59:56,EXTREME RIGHT,America,anger,0.161010742,0.006097694,0.003751647,0.195910603,0.015341292,0.207836509,0.410051495
930812788867584001,1,2017-11-15 08:00:37,EXTREME RIGHT,America,fear,0.013805441,0.002244454,0.004639012,0.649974227,0.008493126,0.003999585,0.316844106
930813789334884355,0,2017-11-15 08:04:35,LEFT-CENTER,America,fear,0.002740616,0.002321049,0.001683416,0.89334321,0.015476518,0.001192244,0.083242893
930815962537852928,1,2017-11-15 08:13:13,UNK,Others,surprise,0.171426564,0.780986786,0.001853428,0.005911874,0.005707964,0.005780021,0.028333353
930820207219740672,0,2017-11-15 08:30:05,LEFT-CENTER,America,neutral,0.415191531,0.071725108,0.038915616,0.328228056,0.028288603,0.006332325,0.111318693
930827752076468224,0,2017-11-15 09:00:04,LEFT-CENTER,America,anger,0.007729983,0.001840863,0.002128524,0.47634241,0.018073481,0.016376512,0.477508128
930827815490121729,1,2017-11-15 09:00:19,EXTREME RIGHT,America,fear,0.182831869,0.028246755,0.227029845,0.288272172,0.00872054,0.016072987,0.248825803
930828777449549825,1,2017-11-15 09:04:09,EXTREME RIGHT,America,fear,0.225538045,0.007247127,0.018061658,0.414315015,0.05612633,0.049891952,0.228819847
930837187750440962,1,2017-11-15 09:37:34,EXTREME RIGHT,Others,neutral,0.296277285,0.059343491,0.058385022,0.280794263,0.017684855,0.018833732,0.268681377
930837458580750336,1,2017-11-15 09:38:38,UNK,Others,neutral,0.882774293,0.060547136,0.005021784,0.001529532,0.028335892,0.008396126,0.0133953
930837914111508480,1,2017-11-15 09:40:27,UNK,Others,joy,0.053222224,0.018391266,0.907904387,0.000686417,0.003399115,0.006596253,0.0098003
930845703852691459,1,2017-11-15 10:11:24,UNK,Others,neutral,0.430430263,0.054352049,0.201579913,0.236241087,0.01869723,0.005906899,0.052792504
930862324885479425,1,2017-11-15 11:17:27,RIGHT,America,fear,0.19247748,0.24843052,0.034335118,0.455664426,0.005096735,0.01152619,0.052469529
930874286889455617,1,2017-11-15 12:04:59,EXTREME RIGHT,America,anger,0.005768624,0.00158629,0.003607669,0.291081727,0.004734599,0.003773575,0.689447403
930875047916572673,1,2017-11-15 12:08:00,EXTREME RIGHT,America,surprise,0.081703983,0.324047714,0.005854103,0.252303004,0.038726892,0.00662561,0.290738702
930875730338213888,1,2017-11-15 12:10:43,EXTREME RIGHT,America,surprise,0.072832383,0.635827184,0.128045052,0.100949667,0.004164062,0.0026232,0.055558465
930876804201623552,1,2017-11-15 12:14:59,EXTREME RIGHT,America,neutral,0.755584955,0.112514175,0.022561558,0.029835027,0.034215577,0.002372147,0.042916533
930877138567421952,1,2017-11-15 12:16:19,EXTREME RIGHT,America,fear,0.020528099,0.000749624,0.004875497,0.948863089,0.007564448,0.005955686,0.011463508
930878473589198848,1,2017-11-15 12:21:37,EXTREME RIGHT,America,neutral,0.365371048,0.049515098,0.250712037,0.133829549,0.033384535,0.006311287,0.160876483
930878676610306049,1,2017-11-15 12:22:26,EXTREME RIGHT,America,joy,0.199512556,0.133656517,0.556844175,0.029137302,0.020589938,0.003867936,0.05639163
930879313196601346,1,2017-11-15 12:24:57,EXTREME RIGHT,America,joy,0.027250648,0.01820619,0.903502703,0.010476117,0.012529079,0.001140717,0.026894499
930879541182173185,1,2017-11-15 12:25:52,EXTREME RIGHT,America,joy,0.013613453,0.013093116,0.824130237,0.008825543,0.030871306,0.000712762,0.108753674
930879655271370752,1,2017-11-15 12:26:19,EXTREME RIGHT,America,joy,0.029956235,0.0071493,0.954129577,0.00039462,0.005387697,0.000943448,0.002039116
930880143693877249,1,2017-11-15 12:28:15,EXTREME RIGHT,America,anger,0.007685956,0.001952744,0.001564502,0.020221967,0.003564248,0.008100158,0.956910431
930882853356830720,1,2017-11-15 12:39:01,EXTREME RIGHT,America,neutral,0.506261587,0.098534465,0.036288463,0.020150026,0.205209419,0.00936063,0.124195367
930884192954613760,1,2017-11-15 12:44:21,EXTREME RIGHT,America,neutral,0.281809807,0.076007903,0.262148827,0.042281356,0.051519096,0.00606201,0.280171067
930885156797321217,1,2017-11-15 12:48:11,EXTREME RIGHT,America,fear,0.001954121,0.00285474,0.001742725,0.977797031,0.003348802,0.000236571,0.01206587
930885785217355776,1,2017-11-15 12:50:40,EXTREME RIGHT,America,anger,0.247463852,0.004682152,0.004752475,0.086740643,0.026996959,0.010210207,0.619153738
930885877785595904,1,2017-11-15 12:51:02,EXTREME RIGHT,America,neutral,0.357414037,0.272337139,0.186393544,0.055649944,0.028105946,0.00147165,0.098627716
930886651974479872,1,2017-11-15 12:54:07,EXTREME RIGHT,America,joy,0.430253416,0.066641942,0.473754615,0.009781981,0.003467277,0.002176213,0.013924554
930887070968623104,1,2017-11-15 12:55:47,EXTREME RIGHT,America,sadness,0.024703348,0.011957454,0.009378686,0.005437774,0.618800521,0.003075832,0.326646388
930887231836913675,1,2017-11-15 12:56:25,EXTREME RIGHT,America,anger,0.008368041,0.003757314,0.029350568,0.103843346,0.03149965,0.000655128,0.822526038
930905018777133057,1,2017-11-15 14:07:06,EXTREME RIGHT,Others,disgust,0.003726735,0.004206733,0.000955658,0.061030377,0.00719797,0.900312841,0.02256964
930937739188555776,0,2017-11-15 16:17:07,LEFT-CENTER,America,fear,0.14700298,0.132175282,0.007289961,0.467555881,0.085853688,0.012574111,0.147548079
